,city,month,latitude,longitude,hours_of_sun,temp,humidity,precip,cloudcover,avg_mth_en_consumption_house_kwh,energy_price_eur_kwh,solar_panel_power_kwh,monthly_energy_produced_kwh,montlhy_energy_cost_eur,montlhy_solar_panel_cost_saved,money_saved,encoded_city,country
38,berlin,3,52.516,13.377,368.7725,5.706451612903226,58.461290322580645,0.034967741935483874,29.070967741935487,354,0.233,405,105.93454002096772,82.482,24.682747824885478,30.0,3,germany
39,berlin,4,52.516,13.377,418.8016666666667,8.726666666666667,63.95333333333333,0.9629666666666666,66.71666666666667,327,0.233,405,56.4534176625,76.191,13.1536463153625,17.0,3,germany
40,berlin,5,52.516,13.377,488.9822222222222,15.67741935483871,60.38709677419355,0.9194193548387097,62.23225806451613,353,0.233,405,74.79440523870966,82.24900000000001,17.42709642061935,21.0,3,germany
41,berlin,6,52.516,13.377,502.2869444444445,20.35,57.97,0.9201666666666667,53.92333333333333,387,0.233,405,93.73201784625,90.171,21.83956015817625,24.0,3,germany
42,berlin,7,52.516,13.377,504.0683333333334,20.238709677419354,56.78709677419355,1.0146451612903227,53.9483870967742,408,0.233,405,94.01329704193549,95.06400000000001,21.90509821077097,23.0,3,germany
43,berlin,8,52.516,13.377,454.0855555555556,21.72258064516129,63.36129032258064,1.803,58.751612903225805,391,0.233,405,75.85770192096776,91.10300000000001,17.674844547585487,19.0,3,germany
44,berlin,9,52.516,13.377,379.7863888888889,13.99,74.31666666666666,1.5057333333333331,64.71333333333332,346,0.233,405,54.27565262250001,80.61800000000001,12.646227061042504,16.0,3,germany
45,berlin,10,52.516,13.377,328.98083333333335,12.903225806451612,82.26774193548388,0.8163870967741935,56.851612903225806,358,0.233,405,57.4897189935484,83.414,13.395104525496778,16.0,3,germany
46,berlin,11,52.516,13.377,262.84083333333336,6.0,86.69333333333334,0.319,70.32333333333332,401,0.233,405,31.59097117875001,93.433,7.3606962846487525,8.0,3,germany
47,berlin,12,52.516,13.377,240.27194444444444,1.903225806451613,88.65806451612903,1.5634838709677419,81.30322580645162,424,0.233,405,18.193856675806447,98.792,4.239168605462902,4.0,3,germany
48,bern,1,46.948,7.44,279.49583333333334,0.8161290322580645,82.26129032258065,1.0161612903225805,41.483333333333334,483,0.222,405,66.23841628125,107.226,14.7049284144375,14.0,4,switzerland
49,bern,2,46.948,7.44,288.7052777777778,3.6821428571428574,75.00714285714285,1.8346785714285716,60.232142857142854,452,0.222,405,46.498820484375,100.34400000000001,10.32273814753125,10.0,4,switzerland
50,bern,3,46.948,7.44,369.7813888888889,6.019354838709678,65.51290322580645,0.4763548387096774,39.84516129032258,422,0.222,405,90.08876621612902,93.684,19.999706099980642,21.0,4,switzerland
51,bern,4,46.948,7.44,408.4775,8.693333333333333,71.39,2.6689333333333334,64.89333333333333,362,0.222,405,58.078147904999994,80.364,12.893348834909999,16.0,4,switzerland
52,bern,5,46.948,7.44,467.0877777777778,15.658064516129032,70.95161290322581,1.264032258064516,69.76451612903226,367,0.222,405,57.19663113387096,81.474,12.697652111719353,16.0,4,switzerland
53,bern,6,46.948,7.44,474.57722222222225,19.31,70.68666666666667,3.4352,59.736666666666665,392,0.222,405,77.38764660750002,87.024,17.180057546865005,20.0,4,switzerland
54,bern,7,46.948,7.44,478.84222222222223,20.62258064516129,63.851612903225806,2.334709677419355,42.52258064516129,410,0.222,405,111.46659160645162,91.02,24.745583336632258,27.0,4,switzerland
55,bern,8,46.948,7.44,439.2708333333333,19.990322580645163,68.6258064516129,1.7693225806451613,48.99677419354839,387,0.222,405,90.73712948588708,85.914,20.14364274586693,23.0,4,switzerland
56,bern,9,46.948,7.44,376.58222222222224,14.03,80.11333333333333,6.283266666666666,69.2,370,0.222,405,46.974866399999996,82.14,10.428420340799999,13.0,4,switzerland
57,bern,10,46.948,7.44,337.16777777777776,13.245161290322581,87.95161290322581,2.591322580645161,69.98064516129033,437,0.222,405,40.9923146032258,97.014,9.100293841916129,9.0,4,switzerland
58,bern,11,46.948,7.44,281.52472222222224,6.623333333333333,88.59666666666666,2.0168333333333335,79.66666666666667,468,0.222,405,23.18356087499999,103.896,5.146750514249998,5.0,4,switzerland
59,bern,12,46.948,7.44,266.3155555555556,2.3096774193548386,90.3741935483871,3.1720967741935486,84.31612903225808,452,0.222,405,16.916278180645147,100.34400000000001,3.7554137561032226,4.0,4,switzerland
60,brussels,1,50.844,4.356,264.51944444444445,4.374193548387097,87.86129032258064,1.984451612903226,79.9,390,0.3791,405,21.533205374999994,147.849,8.163238157662498,6.0,5,belgium
61,brussels,2,50.844,4.356,281.26222222222225,6.664285714285714,77.39999999999999,3.151535714285714,66.825,347,0.3791,405,37.7900406,131.5477,14.32620439146,11.0,5,belgium
62,brussels,3,50.844,4.356,369.1361111111111,8.506451612903225,61.60645161290322,0.06935483870967743,35.63548387096775,353,0.3791,405,96.22503206854837,133.82229999999998,36.47890965718669,27.0,5,belgium
63,brussels,4,50.844,4.356,415.46194444444444,10.093333333333334,67.42333333333333,1.1235,60.169999999999995,321,0.3791,405,67.01878945125002,121.69109999999999,25.40682308096888,21.0,5,belgium
64,brussels,5,50.844,4.356,481.7725,15.135483870967741,68.14838709677419,1.9380322580645162,53.593548387096774,331,0.3791,405,90.54727644919353,125.4821,34.32647250188927,27.0,5,belgium
65,brussels,6,50.844,4.356,493.0400000000001,17.69333333333333,68.94,2.8199666666666667,48.94666666666667,347,0.3791,405,101.94390864,131.5477,38.646935765424,29.0,5,belgium
66,brussels,7,50.844,4.356,495.66805555555555,19.45483870967742,64.43225806451613,0.19748387096774192,51.270967741935486,371,0.3791,405,97.82136990725805,140.6461,37.084081331841524,26.0,5,belgium
67,brussels,8,50.844,4.356,449.18833333333333,21.293548387096774,61.42903225806452,0.5348064516129033,45.39354838709678,362,0.3791,405,99.34075300645162,137.2342,37.660079464745806,27.0,5,belgium
68,brussels,9,50.844,4.356,378.69944444444445,14.996666666666666,79.19,3.2590333333333334,66.81,330,0.3791,405,50.90458997249999,125.103,19.297930058574746,15.0,5,belgium
69,brussels,10,50.844,4.356,331.60583333333335,14.338709677419354,82.43225806451613,1.248774193548387,65.42903225806451,348,0.3791,405,46.42893499717743,131.9268,17.601209257429964,13.0,5,belgium
70,brussels,11,50.844,4.356,268.95166666666665,9.113333333333333,87.09666666666666,1.9210333333333334,70.22,382,0.3791,405,32.437991565000004,144.8162,12.297242602291501,8.0,5,belgium
71,brussels,12,50.844,4.356,248.9027777777778,4.174193548387097,89.54516129032258,3.281741935483871,77.68387096774192,402,0.3791,405,22.495913346774213,152.3982,8.528200749762103,6.0,5,belgium
72,bucharest,1,44.434,26.103,287.8325,2.0193548387096776,71.58064516129032,0.22080645161290322,54.49032258064516,378,0.2683,405,53.05161511451612,101.41739999999999,14.233748335224673,14.0,6,romania
73,bucharest,2,44.434000000000005,26.103,292.87305555555554,5.2,64.08571428571429,0.2432857142857143,54.017857142857146,372,0.2683,405,54.541069252232134,99.8076,14.633368880373881,15.0,6,romania
74,bucharest,3,44.434,26.103,370.09027777777777,5.300000000000001,55.829032258064515,0.48503225806451616,55.94516129032258,415,0.2683,405,66.03228335685485,111.3445,17.716461624644154,16.0,6,romania
75,bucharest,4,44.434,26.103,404.4613888888889,11.836666666666668,66.0,2.3033333333333337,57.166666666666664,462,0.2683,405,70.1639394375,123.9546,18.82498495108125,15.0,6,romania
76,bucharest,5,44.434,26.103,458.85,18.070967741935487,61.95161290322581,2.5626129032258067,53.36451612903225,475,0.2683,405,86.66470168548388,127.4425,23.25213946221532,18.0,6,romania
77,bucharest,6,44.434,26.103,464.40222222222224,22.46333333333333,65.19333333333333,1.8484333333333332,55.9,445,0.2683,405,82.9445589,119.39349999999999,22.25402515287,19.0,6,romania
78,bucharest,7,44.434,26.103,469.55611111111114,25.654838709677417,51.49354838709677,0.763,44.68064516129032,392,0.2683,405,105.2009415653226,105.1736,28.22541262197605,27.0,6,romania
79,bucharest,8,44.434,26.103,433.74861111111113,25.958064516129035,56.53225806451613,1.1389677419354838,46.806451612903224,369,0.2683,405,93.4441423185484,99.00269999999999,25.071063384066534,25.0,6,romania
80,bucharest,9,44.434,26.103,375.4563888888889,18.459999999999997,65.18666666666667,1.2827333333333333,54.09666666666667,336,0.2683,405,69.80053407375,90.1488,18.727483291987124,21.0,6,romania
81,bucharest,10,44.434,26.103,340.41055555555556,14.02258064516129,66.22258064516129,0.33399999999999996,38.751612903225805,328,0.2683,405,84.44086978790322,88.0024,22.655485364094435,26.0,6,romania
82,bucharest,11,44.434,26.103,288.6475,9.046666666666665,85.13333333333334,1.5482333333333334,69.61,320,0.2683,405,35.52658997625001,85.856,9.531784090627877,11.0,6,romania
83,bucharest,12,44.434,26.103,276.00694444444446,3.293548387096774,90.48064516129033,0.6113548387096774,73.97741935483872,324,0.2683,405,29.088772530241933,86.9292,7.80451766986391,9.0,6,romania
84,budapest,1,47.5,19.055,277.5005555555556,2.448387096774194,68.20967741935483,0.09306451612903227,24.58709677419355,304,0.0853,405,84.7548462919355,25.9312,7.229588388702098,28.0,7,hungary
85,budapest,2,47.5,19.055,287.6736111111111,5.796428571428572,62.003571428571426,0.4615,24.12857142857143,276,0.0853,405,88.3961417410714,23.5428,7.540190890513391,32.0,7,hungary
86,budapest,3,47.5,19.055,369.635,6.77741935483871,45.3,0.4224193548387097,9.561290322580644,308,0.0853,405,135.38871542903226,26.2724,11.548657426096453,44.0,7,hungary
87,budapest,4,47.5,19.055,409.3425,10.156666666666666,61.34,1.9032333333333333,27.71333333333333,352,0.0853,405,119.83951964250002,30.0256,10.222311025505253,34.0,7,hungary
88,budapest,5,47.5,19.055,468.9627777777778,17.961290322580645,58.5,0.7542903225806451,13.706451612903225,394,0.0853,405,163.89727173145158,33.608200000000004,13.98043727869282,42.0,7,hungary
89,budapest,6,47.5,19.055,476.9611111111111,22.636666666666667,57.15,1.7259,12.803333333333335,423,0.0853,405,168.437147025,36.0819,14.367688641232501,40.0,7,hungary
90,budapest,7,47.5,19.055,481.0622222222222,24.241935483870968,47.196774193548386,0.6825483870967741,10.01290322580645,411,0.0853,405,175.32204061935485,35.0583,14.954970064830968,43.0,7,hungary
91,budapest,8,47.5,19.055,440.6275,24.338709677419356,57.9483870967742,1.6487419354838708,16.60967741935484,374,0.0853,405,148.81348091975806,31.9022,12.693789922455363,40.0,7,hungary
92,budapest,9,47.5,19.055,376.9172222222222,16.0,73.26,2.6639333333333335,45.38333333333333,338,0.0853,405,83.3731472625,28.8314,7.11172946149125,25.0,7,hungary
93,budapest,10,47.5,19.055,336.4902777777778,12.812903225806451,80.20967741935483,0.4955483870967742,58.00645161290323,327,0.0853,405,57.22820408467741,27.8931,4.881565808422983,18.0,7,hungary
94,budapest,11,47.5,19.055,279.9169444444445,6.63,91.9,1.6512333333333333,73.57333333333332,300,0.0853,405,29.958950730000016,25.59,2.5554984972690016,10.0,7,hungary
95,budapest,12,47.5,19.055,264.0555555555556,2.364516129032258,87.60967741935484,2.312258064516129,67.78064516129032,296,0.0853,405,34.4561835483871,25.2488,2.93911245667742,12.0,7,hungary
96,copenhagen,1,55.676,12.568,241.07250000000002,3.8806451612903223,84.28064516129032,1.8706129032258063,74.88709677419355,452,0.363,405,24.518822969758062,164.076,8.900332738022177,5.0,8,denmark
97,copenhagen,2,55.676,12.568,269.9075,4.007142857142857,84.13214285714285,3.30075,65.52142857142857,393,0.363,405,37.68940132232143,142.659,13.681252680002679,10.0,8,denmark
98,copenhagen,3,55.676,12.568,368.125,4.083870967741936,73.56774193548387,0.041935483870967745,38.354838709677416,399,0.363,405,91.90715625,144.837,33.36229771875,23.0,8,denmark
99,copenhagen,4,55.676,12.568,426.04583333333335,6.796666666666667,69.77333333333334,1.0366666666666666,47.980000000000004,366,0.363,405,89.75976221250001,132.858,32.5827936831375,25.0,8,denmark
100,copenhagen,5,55.676,12.568,504.78111111111116,12.316129032258065,73.29032258064517,1.5223870967741937,61.28387096774193,379,0.363,405,79.1498410548387,137.577,28.73139230290645,21.0,8,denmark
101,copenhagen,6,55.676,12.568,522.8497222222223,16.279999999999998,74.28,1.1380000000000001,59.03,408,0.363,405,86.75567013375002,148.10399999999998,31.492308258551255,21.0,8,denmark
102,copenhagen,7,55.676,12.568,522.4786111111111,17.783870967741933,69.41935483870968,0.6626774193548387,58.97096774193548,428,0.363,405,86.81900674717743,155.364,31.515299449225406,20.0,8,denmark
103,copenhagen,8,55.676,12.568,464.5088888888889,19.241935483870968,73.47419354838709,1.6966129032258064,51.65161290322581,413,0.363,405,90.95593505806451,149.91899999999998,33.01700442607741,22.0,8,denmark
104,copenhagen,9,55.676,12.568,381.9997222222222,14.08,75.60666666666665,2.255533333333333,64.61999999999999,372,0.363,405,54.73635819750001,135.036,19.869298025692505,15.0,8,denmark
105,copenhagen,10,55.676,12.568,323.3063888888889,12.338709677419354,85.16774193548386,1.0798387096774194,66.81935483870969,388,0.363,405,43.44643400080644,140.844,15.771055542292737,11.0,8,denmark
106,copenhagen,11,55.676,12.568,249.56555555555556,7.983333333333333,84.38000000000001,0.5136,82.51666666666667,441,0.363,405,17.671113075000008,160.083,6.414614046225003,4.0,8,denmark
107,copenhagen,12,55.676,12.568,221.31694444444446,1.8870967741935485,88.15483870967742,1.593225806451613,77.21290322580644,460,0.363,405,20.424841054838723,166.98,7.414217302906456,4.0,8,denmark
108,dublin,1,53.348,-6.248,253.24861111111113,5.796774193548386,84.63870967741936,0.41125806451612906,68.6741935483871,484,0.3718,405,32.129528752016135,179.9512,11.9457587899996,7.0,9,ireland
109,dublin,2,53.348,-6.248,275.7977777777778,6.835714285714286,83.29642857142858,2.6525,74.15357142857144,443,0.3718,405,28.869969632142844,164.7074,10.73385470923071,7.0,9,ireland
110,dublin,3,53.348,-6.248,368.72777777777776,6.922580645161291,77.8225806451613,1.266483870967742,55.86129032258064,434,0.3718,405,65.91443174999999,161.3612,24.506985724649997,15.0,9,ireland
111,dublin,4,53.348,-6.248,420.7055555555556,8.153333333333332,78.78,0.5764,63.43666666666666,404,0.3718,405,62.29870972500001,150.2072,23.162660275755005,15.0,9,ireland
112,dublin,5,53.348,-6.248,492.9377777777778,12.070967741935483,77.92903225806452,1.7314516129032258,74.91612903225807,401,0.3718,405,50.077389832258056,149.0918,18.618773539633548,12.0,9,ireland
