,city,month,latitude,longitude,hours_of_sun,temp,humidity,precip,cloudcover,avg_mth_en_consumption_house_kwh,energy_price_eur_kwh,solar_panel_power_kwh,monthly_energy_produced_kwh,montlhy_energy_cost_eur,montlhy_solar_panel_cost_saved,money_saved,solar_panel_price,years_to_pay_the_solar_panel
22,athens,11,37.976,23.736,304.10555555555555,15.95,66.93666666666667,1.5859999999999999,38.980000000000004,291,0.295,405.0,73.961969036607,85.845,21.818780865799063,25.0,700,2.673537705526473
23,athens,12,37.97599999999999,23.736,296.97305555555556,13.212903225806452,75.96129032258065,0.9469677419354838,48.21290322580645,279,0.295,405.0,61.696625422216634,82.30499999999999,18.200504499553904,22.0,700,3.2050393622200466
24,barcelona,1,41.388,2.17,297.0186111111111,8.87741935483871,70.46774193548387,0.16503225806451616,19.574193548387097,470,0.2966,405.0,96.58658087543222,139.402,28.647579887653194,21.0,700,2.0362394855725454
25,barcelona,2,41.388,2.17,297.6163888888889,11.453571428571427,74.70357142857142,0.16817857142857143,31.089285714285715,443,0.2966,405.0,82.92158838939899,131.3938,24.59454311629574,19.0,700,2.3717998361467063
26,barcelona,3,41.388,2.17,370.635,12.209677419354838,79.40322580645162,3.545774193548387,55.87419354838709,460,0.2966,405.0,63.887422462086825,136.43599999999998,18.94900950225495,14.0,700,3.078437072206419
27,barcelona,4,41.388,2.17,400.2447222222222,14.163333333333332,66.02666666666667,0.6515000000000001,31.956666666666663,459,0.2966,405.0,109.5790503277414,136.1394,32.5011463272081,24.0,700,1.7948084890931988
28,barcelona,5,41.388,2.17,450.0466666666667,19.703225806451613,64.47096774193548,0.8774193548387097,19.125806451612902,454,0.2966,405.0,146.11511222882746,134.6564,43.33774228707022,32.0,700,1.3460168955487335
29,barcelona,6,41.388,2.17,453.4747222222222,24.52,65.44333333333333,0.16666666666666666,21.31,465,0.2966,405.0,144.27903336148128,137.91899999999998,42.793161295015345,31.0,700,1.3631461562557694
30,barcelona,7,41.388,2.17,459.4169444444444,26.59032258064516,61.5516129032258,0.11290322580645161,16.441935483870967,473,0.2966,405.0,155.29583008574474,140.2918,46.06074320343188,33.0,700,1.2664435976575177
31,barcelona,8,41.388,2.17,427.5497222222222,26.89032258064516,65.52903225806452,2.6903225806451614,19.864516129032257,463,0.2966,405.0,135.02759993793822,137.3258,40.04918614159247,29.0,700,1.4565422909493817
32,barcelona,9,41.388,2.17,374.0444444444444,23.1,68.41333333333334,0.4933333333333333,44.519999999999996,451,0.2966,405.0,83.63091772416,133.76659999999998,24.804930196985854,19.0,700,2.351683027127472
33,barcelona,10,41.388,2.17,343.8038888888889,20.032258064516128,76.05483870967741,1.1741935483870967,41.25483870967742,440,0.2966,405.0,80.83664409006523,130.504,23.976148637113347,18.0,700,2.4329734610936447
34,barcelona,11,41.388,2.17,296.29,14.796666666666665,68.76,0.9633333333333333,41.07,425,0.2966,405.0,70.03328096115449,126.05499999999999,20.77187113307842,16.0,700,2.808284961889625
35,barcelona,12,41.388,2.17,286.4813888888889,11.296774193548387,77.41612903225807,0.9741935483870968,41.71290322580645,425,0.2966,405.0,66.96875863212166,126.05499999999999,19.862933810287284,16.0,700,2.936793420875304
36,belgrade,1,44.813,20.463,286.6377777777778,1.6548387096774193,80.33548387096775,3.809903225806452,39.645161290322584,260,0.0617,405.0,67.39550110335118,16.041999999999998,4.158302418076768,26.0,700,14.02816040501276
37,belgrade,2,44.813,20.463,292.28027777777777,6.289285714285714,70.61071428571428,0.5712142857142857,33.30714285714286,244,0.0617,405.0,78.49572288613564,15.0548,4.843186102074569,32.0,700,12.044412934771673
38,belgrade,3,44.813,20.463,370.0572222222222,6.287096774193548,55.770967741935486,0.43529032258064515,24.529032258064515,274,0.0617,405.0,112.61837547238048,16.9058,6.948553766645875,41.0,700,8.395032303461806
39,belgrade,4,44.813,20.463,405.05444444444447,11.723333333333333,65.98666666666666,2.2120666666666664,31.55,315,0.0617,405.0,109.80627151422586,19.4355,6.7750469524277355,35.0,700,8.610026431245686
40,belgrade,5,44.813,20.463,460.04305555555555,19.503225806451614,57.15806451612904,0.9835806451612903,20.55483870967742,352,0.0617,405.0,146.56429080655337,21.7184,9.043016742764342,42.0,700,6.450649710452878
41,belgrade,6,44.813,20.463,465.8647222222222,23.916666666666668,61.07666666666667,1.2883666666666669,17.833333333333332,376,0.0617,405.0,153.03080214877755,23.199199999999998,9.442000492579576,41.0,700,6.178069295715164
42,belgrade,7,44.813,20.463,470.88416666666666,25.0,53.751612903225805,2.075741935483871,12.306451612903226,398,0.0617,405.0,163.76724539020216,24.5566,10.104439040575473,41.0,700,5.773040254791929
43,belgrade,8,44.813,20.463,434.53694444444443,24.42258064516129,65.16774193548387,2.7838064516129033,39.987096774193546,370,0.0617,405.0,102.67506321018419,22.829,6.335051400068364,28.0,700,9.2080284198963
44,belgrade,9,44.813,20.463,375.60805555555555,17.603333333333335,77.90333333333334,3.2565666666666666,54.99333333333333,323,0.0617,405.0,66.2351106331088,19.9291,4.086706326062813,21.0,700,14.273923467736045
45,belgrade,10,44.813,20.463,339.9291666666667,14.725806451612904,77.31935483870969,0.24890322580645158,40.354838709677416,306,0.0617,405.0,81.90989130834389,18.8802,5.053840293724818,27.0,700,11.54237766590366
46,belgrade,11,44.813,20.463,287.6088888888889,8.856666666666666,89.12333333333332,2.030666666666667,61.07,276,0.0617,405.0,44.42545494775679,17.0292,2.741050570276594,16.0,700,21.281378011003657
47,belgrade,12,44.813,20.463,274.6080555555556,6.267741935483872,80.94193548387096,2.281096774193548,57.71290322580645,260,0.0617,405.0,45.95732580671703,16.041999999999998,2.835567002274441,18.0,700,20.57201726728499
48,berlin,1,52.516,13.377,257.11,3.7225806451612904,84.15806451612903,0.9963870967741936,59.364285714285714,395,0.233,405.0,41.89217731690471,92.03500000000001,9.760877314838798,11.0,700,5.976238759261233
49,berlin,2,52.516,13.377,277.6072222222222,5.228571428571429,77.21785714285714,2.0112857142857146,72.74285714285715,348,0.233,405.0,30.029090127186308,81.084,6.99677799963441,9.0,700,8.337170814392184
50,berlin,3,52.516,13.377,368.7725,5.706451612903226,58.461290322580645,0.034967741935483874,29.070967741935487,354,0.233,405.0,105.89749710439263,82.482,24.674116825323484,30.0,700,2.364150812217311
51,berlin,4,52.516,13.377,418.8016666666667,8.726666666666667,63.95333333333333,0.9629666666666666,66.71666666666667,327,0.233,405.0,55.90979006821602,76.191,13.026981085894333,17.0,700,4.477885777887319
52,berlin,5,52.516,13.377,488.9822222222222,15.67741935483871,60.38709677419355,0.9194193548387097,62.23225806451613,353,0.233,405.0,74.10673100060846,82.24900000000001,17.26686832314177,21.0,700,3.3783389229390592
53,berlin,6,52.516,13.377,502.2869444444445,20.35,57.97,0.9201666666666667,53.92333333333333,387,0.233,405.0,92.86952706203476,90.171,21.638599805454103,24.0,700,2.695799814118757
54,berlin,7,52.516,13.377,504.0683333333334,20.238709677419354,56.78709677419355,1.0146451612903227,53.9483870967742,408,0.233,405.0,93.05939567252999,95.06400000000001,21.68283919169949,23.0,700,2.690299587503476
55,berlin,8,52.516,13.377,454.0855555555556,21.72258064516129,63.36129032258064,1.803,58.751612903225805,391,0.233,405.0,74.4899875553327,91.10300000000001,17.356167100392522,19.0,700,3.3609571166213352
56,berlin,9,52.516,13.377,379.7863888888889,13.99,74.31666666666666,1.5057333333333331,64.71333333333332,346,0.233,405.0,53.458406029078816,80.61800000000001,12.455808604775365,15.0,700,4.683223320481115
57,berlin,10,52.516,13.377,328.98083333333335,12.903225806451612,82.26774193548388,0.8163870967741935,56.851612903225806,358,0.233,405.0,57.02038034571333,83.414,13.285748620551207,16.0,700,4.390669656589751
58,berlin,11,52.516,13.377,262.84083333333336,6.0,86.69333333333334,0.319,70.32333333333332,401,0.233,405.0,31.490195980689798,93.433,7.337215663500723,8.0,700,7.950336477570758
59,berlin,12,52.516,13.377,240.27194444444444,1.903225806451613,88.65806451612903,1.5634838709677419,81.30322580645162,424,0.233,405.0,17.909398661173224,98.792,4.172889888053361,4.0,700,13.979121160214854
60,bern,1,46.948,7.44,279.49583333333334,0.8161290322580645,82.26129032258065,1.0161612903225805,41.483333333333334,483,0.222,405.0,65.56532713567721,107.226,14.55550262412034,14.0,700,4.007648161642147
61,bern,2,46.948,7.44,288.7052777777778,3.6821428571428574,75.00714285714285,1.8346785714285716,60.232142857142854,452,0.222,405.0,45.64571658898113,100.34400000000001,10.133349082753812,10.0,700,5.756570000397225
62,bern,3,46.948,7.44,369.7813888888889,6.019354838709678,65.51290322580645,0.4763548387096774,39.84516129032258,422,0.222,405.0,89.65962401912464,93.684,19.90443653224567,21.0,700,2.930669915665883
63,bern,4,46.948,7.44,408.4775,8.693333333333333,71.39,2.6689333333333334,64.89333333333333,362,0.222,405.0,56.528080856180814,80.364,12.549233950072141,16.0,700,4.648358104201093
64,bern,5,46.948,7.44,467.0877777777778,15.658064516129032,70.95161290322581,1.264032258064516,69.76451612903226,367,0.222,405.0,56.47364726581265,81.474,12.53714969301041,15.0,700,4.6528385447814165
65,bern,6,46.948,7.44,474.57722222222225,19.31,70.68666666666667,3.4352,59.736666666666665,392,0.222,405.0,74.72922617123918,87.024,16.589888210015097,19.0,700,3.5161980957845316
66,bern,7,46.948,7.44,478.84222222222223,20.62258064516129,63.851612903225806,2.334709677419355,42.52258064516129,410,0.222,405.0,108.8641703051263,91.02,24.167845807738036,27.0,700,2.413675335294312
67,bern,8,46.948,7.44,439.2708333333333,19.990322580645163,68.6258064516129,1.7693225806451613,48.99677419354839,387,0.222,405.0,89.13169696486403,85.914,19.787236726199815,23.0,700,2.9480282740083426
68,bern,9,46.948,7.44,376.58222222222224,14.03,80.11333333333333,6.283266666666666,69.2,370,0.222,405.0,44.0233102777776,82.14,9.773174881666627,12.0,700,5.968718869725752
69,bern,10,46.948,7.44,337.16777777777776,13.245161290322581,87.95161290322581,2.591322580645161,69.98064516129033,437,0.222,405.0,39.9300714985833,97.014,8.864475872685492,9.0,700,6.58057330981953
70,bern,11,46.948,7.44,281.52472222222224,6.623333333333333,88.59666666666666,2.0168333333333335,79.66666666666667,468,0.222,405.0,22.71598709141937,103.896,5.0429491342951,5.0,700,11.567305515066856
71,bern,12,46.948,7.44,266.3155555555556,2.3096774193548386,90.3741935483871,3.1720967741935486,84.31612903225808,452,0.222,405.0,16.379677466163294,100.34400000000001,3.636288397488251,4.0,700,16.04199858669813
72,brussels,1,50.844,4.356,264.51944444444445,4.374193548387097,87.86129032258064,1.984451612903226,79.9,390,0.3791,405.0,21.105889333626042,147.849,8.001242646377632,5.0,700,7.290534222173894
73,brussels,2,50.844,4.356,281.26222222222225,6.664285714285714,77.39999999999999,3.151535714285714,66.825,347,0.3791,405.0,36.599073974047926,131.5477,13.874708943561568,11.0,700,4.20429239781656
74,brussels,3,50.844,4.356,369.1361111111111,8.506451612903225,61.60645161290322,0.06935483870967743,35.63548387096775,353,0.3791,405.0,96.1582953527589,133.82229999999998,36.4536097682309,27.0,700,1.6002073238895118
75,brussels,4,50.844,4.356,415.46194444444444,10.093333333333334,67.42333333333333,1.1235,60.169999999999995,321,0.3791,405.0,66.26583335176522,121.69109999999999,25.121377423654195,21.0,700,2.3220595093009067
76,brussels,5,50.844,4.356,481.7725,15.135483870967741,68.14838709677419,1.9380322580645162,53.593548387096774,331,0.3791,405.0,88.79244102280931,125.4821,33.66121439174701,27.0,700,1.732953917064721
77,brussels,6,50.844,4.356,493.0400000000001,17.69333333333333,68.94,2.8199666666666667,48.94666666666667,347,0.3791,405.0,99.06912439765489,131.5477,37.55710505915097,29.0,700,1.5531903548332764
78,brussels,7,50.844,4.356,495.66805555555555,19.45483870967742,64.43225806451613,0.19748387096774192,51.270967741935486,371,0.3791,405.0,97.62818847933153,140.6461,37.01084625251458,26.0,700,1.5761145512680643
79,brussels,8,50.844,4.356,449.18833333333333,21.293548387096774,61.42903225806452,0.5348064516129033,45.39354838709678,362,0.3791,405.0,98.80947225029229,137.2342,37.45867093008581,27.0,700,1.5572718381335189
80,brussels,9,50.844,4.356,378.69944444444445,14.996666666666666,79.19,3.2590333333333334,66.81,330,0.3791,405.0,49.245592417099566,125.103,18.669004085322445,15.0,700,3.124608740066373
81,brussels,10,50.844,4.356,331.60583333333335,14.338709677419354,82.43225806451613,1.248774193548387,65.42903225806451,348,0.3791,405.0,45.84914243859332,131.9268,17.381409898470725,13.0,700,3.3560760418213076
82,brussels,11,50.844,4.356,268.95166666666665,9.113333333333333,87.09666666666666,1.9210333333333334,70.22,382,0.3791,405.0,31.814846934372497,144.8162,12.061008472820614,8.0,700,4.836522042479866
83,brussels,12,50.844,4.356,248.9027777777778,4.174193548387097,89.54516129032258,3.281741935483871,77.68387096774192,402,0.3791,405.0,21.75765552470301,152.3982,8.248327209414912,5.0,700,7.072141035669603
84,bucharest,1,44.434,26.103,287.8325,2.0193548387096776,71.58064516129032,0.22080645161290322,54.49032258064516,378,0.2683,405.0,52.93447372565843,101.41739999999999,14.202319300594155,14.0,700,4.107310369433319
85,bucharest,2,44.434000000000005,26.103,292.87305555555554,5.2,64.08571428571429,0.2432857142857143,54.017857142857146,372,0.2683,405.0,54.40837862232277,99.8076,14.597767984369199,15.0,700,3.9960446964080205
86,bucharest,3,44.434,26.103,370.09027777777777,5.300000000000001,55.829032258064515,0.48503225806451616,55.94516129032258,415,0.2683,405.0,65.71200548183754,111.3445,17.63053107077701,16.0,700,3.3086543507485207
87,bucharest,4,44.434,26.103,404.4613888888889,11.836666666666668,66.0,2.3033333333333337,57.166666666666664,462,0.2683,405.0,68.54783003245626,123.9546,18.391382797708015,15.0,700,3.1717752805734105
88,bucharest,5,44.434,26.103,458.85,18.070967741935487,61.95161290322581,2.5626129032258067,53.36451612903225,475,0.2683,405.0,84.44382085754951,127.4425,22.656277136080533,18.0,700,2.574709559870118
89,bucharest,6,44.434,26.103,464.40222222222224,22.46333333333333,65.19333333333333,1.8484333333333332,55.9,445,0.2683,405.0,81.4113840251061,119.39349999999999,21.842674333935967,18.0,700,2.6706131511883364
90,bucharest,7,44.434,26.103,469.55611111111114,25.654838709677417,51.49354838709677,0.763,44.68064516129032,392,0.2683,405.0,104.39825838117918,105.1736,28.01005272367037,27.0,700,2.082585631266512
91,bucharest,8,44.434,26.103,433.74861111111113,25.958064516129035,56.53225806451613,1.1389677419354838,46.806451612903224,369,0.2683,405.0,92.37984368081186,99.00269999999999,24.78551205956182,25.0,700,2.3535254463637094
92,bucharest,9,44.434,26.103,375.4563888888889,18.459999999999997,65.18666666666667,1.2827333333333333,54.09666666666667,336,0.2683,405.0,68.9051793563413,90.1488,18.48725962130637,21.0,700,3.155326128817101
93,bucharest,10,44.434,26.103,340.41055555555556,14.02258064516129,66.22258064516129,0.33399999999999996,38.751612903225805,328,0.2683,405.0,84.15883728281163,88.0024,22.579816042978358,26.0,700,2.5834281918994306
94,bucharest,11,44.434,26.103,288.6475,9.046666666666665,85.13333333333334,1.5482333333333334,69.61,320,0.2683,405.0,34.97655546804104,85.856,9.384209832075411,11.0,700,6.216115621578374
95,bucharest,12,44.434,26.103,276.00694444444446,3.293548387096774,90.48064516129033,0.6113548387096774,73.97741935483872,324,0.2683,405.0,28.910936911857046,86.9292,7.756804373451245,9.0,700,7.520279038232211
96,budapest,1,47.5,19.055,277.5005555555556,2.448387096774194,68.20967741935483,0.09306451612903227,24.58709677419355,304,0.0853,405.0,84.675969604338,25.9312,7.222860207250031,28.0,700,8.076209653729773
97,budapest,2,47.5,19.055,287.6736111111111,5.796428571428572,62.003571428571426,0.4615,24.12857142857143,276,0.0853,405.0,87.98819354693636,23.5428,7.505392909553671,32.0,700,7.77218914936224
98,budapest,3,47.5,19.055,369.635,6.77741935483871,45.3,0.4224193548387097,9.561290322580644,308,0.0853,405.0,134.81680729079253,26.2724,11.499873661904603,44.0,700,5.072519494416098
99,budapest,4,47.5,19.055,409.3425,10.156666666666666,61.34,1.9032333333333333,27.71333333333333,352,0.0853,405.0,117.5586939581574,30.0256,10.027756594630826,33.0,700,5.8171868037330325
100,budapest,5,47.5,19.055,468.9627777777778,17.961290322580645,58.5,0.7542903225806451,13.706451612903225,394,0.0853,405.0,162.66101047180757,33.608200000000004,13.874984193245187,41.0,700,4.2042089937466
101,budapest,6,47.5,19.055,476.9611111111111,22.636666666666667,57.15,1.7259,12.803333333333335,423,0.0853,405.0,165.53009030449553,36.0819,14.119716702973468,39.0,700,4.131338791028925
102,budapest,7,47.5,19.055,481.0622222222222,24.241935483870968,47.196774193548386,0.6825483870967741,10.01290322580645,411,0.0853,405.0,174.1253828588823,35.0583,14.85289515786266,42.0,700,3.9274049074838775
103,budapest,8,47.5,19.055,440.6275,24.338709677419356,57.9483870967742,1.6487419354838708,16.60967741935484,374,0.0853,405.0,146.35993065418074,31.9022,12.484502084801617,39.0,700,4.672459737448974
104,budapest,9,47.5,19.055,376.9172222222222,16.0,73.26,2.6639333333333335,45.38333333333333,338,0.0853,405.0,81.15214220152518,28.8314,6.922277729790098,24.0,700,8.426898718942638
105,budapest,10,47.5,19.055,336.4902777777778,12.812903225806451,80.20967741935483,0.4955483870967742,58.00645161290323,327,0.0853,405.0,56.944610642371345,27.8931,4.857375287794276,17.0,700,12.009229239485505
106,budapest,11,47.5,19.055,279.9169444444445,6.63,91.9,1.6512333333333333,73.57333333333332,300,0.0853,405.0,29.464258549229342,25.59,2.5133012542492628,10.0,700,23.20984531190147
107,budapest,12,47.5,19.055,264.0555555555556,2.364516129032258,87.60967741935484,2.312258064516129,67.78064516129032,296,0.0853,405.0,33.659467665565046,25.2488,2.8711525918726983,11.0,700,20.31704392809218
108,castelo branco,1,39.821999999999996,-7.492,301.3644444444444,8.870967741935484,66.33548387096775,0.11664516129032258,27.61935483870968,373,0.1972,405.0,88.23941211197189,73.5556,17.400812068480857,24.0,700,3.352333966010473
109,castelo branco,2,39.822,-7.492,299.87083333333334,11.12142857142857,61.642857142857146,0.05728571428571429,46.903571428571425,378,0.1972,405.0,64.4474443047426,74.54159999999999,12.70903601689524,17.0,700,4.589910143915376
110,castelo branco,3,39.821999999999996,-7.492,370.8863888888889,10.906451612903227,71.89354838709677,3.2481935483870967,72.58709677419354,401,0.1972,405.0,39.83914727365051,79.07719999999999,7.85627984236388,10.0,700,7.425057979576933
111,castelo branco,4,39.822,-7.492,398.2269444444444,13.07,66.20666666666666,1.2739333333333331,45.016666666666666,417,0.1972,405.0,87.54847076940443,82.2324,17.264558435726553,21.0,700,3.3787909230635624
112,castelo branco,5,39.821999999999996,-7.492,445.87444444444446,20.364516129032257,51.26129032258064,0.05187096774193549,47.68709677419355,429,0.1972,405.0,94.4171954554372,84.5988,18.619070943812215,22.0,700,3.1329884025561214
113,castelo branco,6,39.822,-7.492,448.3355555555556,21.683333333333334,54.983333333333334,0.38,44.89,452,0.1972,405.0,99.68622587173797,89.1344,19.658123741906728,22.0,700,2.967390687900682
114,castelo branco,7,39.821999999999996,-7.492,454.6436111111111,28.44516129032258,33.63870967741936,0.0,16.438709677419357,466,0.1972,405.0,153.86195746451614,91.89519999999999,30.34157801200258,33.0,700,1.9225543678136228
115,castelo branco,8,39.821999999999996,-7.492,424.61833333333334,25.812903225806455,43.435483870967744,3.2258064516129034e-05,12.348387096774195,459,0.1972,405.0,150.73480260488668,90.5148,29.724903073683652,33.0,700,1.9624398164977561
116,castelo branco,9,39.822,-7.492,373.3880555555556,20.513333333333332,62.17333333333333,2.457666666666667,43.18666666666666,426,0.1972,405.0,83.80286288232297,84.0072,16.52592456039409,20.0,700,3.5298075529846344
117,castelo branco,10,39.821999999999996,-7.492,345.4402777777778,13.403225806451612,71.19354838709677,4.919096774193548,59.435483870967744,408,0.1972,405.0,53.959460147915124,80.4576,10.640805541168861,13.0,700,5.482041101836129
118,castelo branco,11,39.822,-7.492,299.9302777777778,11.32,81.04333333333334,2.5672,69.52333333333333,383,0.1972,405.0,36.07015274179911,75.52759999999999,7.1130341206827845,9.0,700,8.200907284236939
119,castelo branco,12,39.821999999999996,-7.492,291.43666666666667,12.370967741935484,90.7741935483871,7.351612903225806,83.49354838709678,368,0.1972,405.0,18.0505650079297,72.5696,3.5595714195637362,5.0,700,16.387740673702428
120,copenhagen,1,55.676,12.568,241.07250000000002,3.8806451612903223,84.28064516129032,1.8706129032258063,74.88709677419355,452,0.363,405.0,24.060170703566673,164.076,8.733841965394703,5.0,700,6.679000325911795
121,copenhagen,2,55.676,12.568,269.9075,4.007142857142857,84.13214285714285,3.30075,65.52142857142857,393,0.363,405.0,36.4453684081749,142.659,13.229668732167488,9.0,700,4.4092814804574685
122,copenhagen,3,55.676,12.568,368.125,4.083870967741936,73.56774193548387,0.041935483870967745,38.354838709677416,399,0.363,405.0,91.8686145393145,144.837,33.34830707777117,23.0,700,1.7492142313939627
123,copenhagen,4,55.676,12.568,426.04583333333335,6.796666666666667,69.77333333333334,1.0366666666666666,47.980000000000004,366,0.363,405.0,88.82925267756376,132.858,32.245018721955645,24.0,700,1.8090649546937352
124,copenhagen,5,55.676,12.568,504.78111111111116,12.316129032258065,73.29032258064517,1.5223870967741937,61.28387096774193,379,0.363,405.0,77.94487408750255,137.577,28.293989293763428,21.0,700,2.0616864143011178
125,copenhagen,6,55.676,12.568,522.8497222222223,16.279999999999998,74.28,1.1380000000000001,59.03,408,0.363,405.0,85.76839060762794,148.10399999999998,31.13392579056894,21.0,700,1.8736260157401547
126,copenhagen,7,55.676,12.568,522.4786111111111,17.783870967741933,69.41935483870968,0.6626774193548387,58.97096774193548,428,0.363,405.0,86.24367679375572,155.364,31.306454676133328,20.0,700,1.8633005217867777
127,copenhagen,8,55.676,12.568,464.5088888888889,19.241935483870968,73.47419354838709,1.6966129032258064,51.65161290322581,413,0.363,405.0,89.4127649276197,149.91899999999998,32.45683366872595,22.0,700,1.7972589048185839
128,copenhagen,9,55.676,12.568,381.9997222222222,14.08,75.60666666666665,2.255533333333333,64.61999999999999,372,0.363,405.0,53.501761392902665,135.036,19.42113938562367,14.0,700,3.003599952354705
129,copenhagen,10,55.676,12.568,323.3063888888889,12.338709677419354,85.16774193548386,1.0798387096774194,66.81935483870969,388,0.363,405.0,42.977282588491285,140.844,15.600753579622335,11.0,700,3.7391356151877293
130,copenhagen,11,55.676,12.568,249.56555555555556,7.983333333333333,84.38000000000001,0.5136,82.51666666666667,441,0.363,405.0,17.58035423824681,160.083,6.381668588483591,4.0,700,9.140765071787357
131,copenhagen,12,55.676,12.568,221.31694444444446,1.8870967741935485,88.15483870967742,1.593225806451613,77.21290322580644,460,0.363,405.0,20.099427216226307,166.98,7.296092079490149,4.0,700,7.99514763489795
132,dublin,1,53.348,-6.248,253.24861111111113,5.796774193548386,84.63870967741936,0.41125806451612906,68.6741935483871,484,0.3718,405.0,31.99739347393244,179.9512,11.896630893608082,7.0,700,4.903349011582358
133,dublin,2,53.348,-6.248,275.7977777777778,6.835714285714286,83.29642857142858,2.6525,74.15357142857144,443,0.3718,405.0,28.104193687650255,164.7074,10.449139213068365,6.0,700,5.582597010515269
134,dublin,3,53.348,-6.248,368.72777777777776,6.922580645161291,77.8225806451613,1.266483870967742,55.86129032258064,434,0.3718,405.0,65.0796361032462,161.3612,24.19660870318694,15.0,700,2.410806160850559
135,dublin,4,53.348,-6.248,420.7055555555556,8.153333333333332,78.78,0.5764,63.43666666666666,404,0.3718,405.0,61.93961996214511,150.2072,23.029150701925552,15.0,700,2.533021477359817
136,dublin,5,53.348,-6.248,492.9377777777778,12.070967741935483,77.92903225806452,1.7314516129032258,74.91612903225807,401,0.3718,405.0,49.21032405830759,149.0918,18.296398484878765,12.0,700,3.188241302327531
137,dublin,6,53.348,-6.248,507.28638888888895,13.753333333333334,75.83,1.6148666666666667,74.42,420,0.3718,405.0,51.70567971895311,156.156,19.224171719506767,12.0,700,3.0343743379145174
138,dublin,7,53.348,-6.248,508.49000000000007,16.63225806451613,75.46451612903226,0.7804193548387097,80.84516129032258,435,0.3718,405.0,39.13932452713834,161.733,14.552000859190036,9.0,700,4.008612554231265
139,dublin,8,53.348,-6.248,456.55333333333334,16.219354838709677,74.76774193548388,1.2626451612903227,63.58387096774193,428,0.3718,405.0,66.48471458772367,159.1304,24.719016883715664,16.0,700,2.3598565269706184
140,dublin,9,53.348,-6.248,380.2225,13.29,83.23,0.2552666666666667,73.86666666666666,401,0.3718,405.0,40.14002307503162,149.0918,14.924060579296757,10.0,700,3.9086770670346667
141,dublin,10,53.348,-6.248,327.4580555555556,12.274193548387096,82.33870967741936,2.165774193548387,66.16129032258064,414,0.3718,405.0,43.90513419242085,153.92520000000002,16.323928892742074,11.0,700,3.573486120689329
142,dublin,11,53.348,-6.248,259.4838888888889,9.056666666666667,83.30666666666666,1.4194,66.53,461,0.3718,405.0,34.674690295674495,171.3998,12.892049851931779,8.0,700,4.524752386416852
143,dublin,12,53.348,-6.248,235.62944444444443,4.483870967741935,86.6516129032258,1.6379354838709679,67.81290322580645,488,0.3718,405.0,30.213012044684486,181.4384,11.233197878213693,6.0,700,5.1929409564188616
144,faro,1,37.015,-7.934,308.60055555555556,13.148387096774194,68.76451612903226,0.009677419354838712,34.303225806451614,373,0.1972,405.0,82.10200098415083,73.5556,16.190514594074543,22.0,700,3.602932630361382
145,faro,2,37.015,-7.934,303.60777777777776,14.614285714285714,66.55,0.1357142857142857,36.63928571428572,378,0.1972,405.0,77.8033292056611,74.54159999999999,15.342816519356369,21.0,700,3.801996410485682
146,faro,3,37.015,-7.934,371.25388888888887,14.329032258064515,75.06451612903226,4.699999999999999,53.725806451612904,401,0.1972,405.0,66.30675802072983,79.07719999999999,13.075692681687922,17.0,700,4.461204064166119
147,faro,4,37.015,-7.934,394.7875,15.816666666666666,68.05333333333333,0.9266666666666665,33.45,417,0.1972,405.0,105.42005815831875,82.2324,20.788835468820455,25.0,700,2.8059933140951028
148,faro,5,37.015,-7.934,438.87611111111113,20.780645161290323,62.87096774193548,0.4645161290322581,35.62580645161291,429,0.1972,405.0,113.89028996244662,84.5988,22.45916518059447,27.0,700,2.5973063942615036
149,faro,6,37.015,-7.934,439.7861111111111,22.17,62.61333333333334,0.10333333333333333,21.91,452,0.1972,405.0,138.94500951181126,89.1344,27.39995587572918,31.0,700,2.128957199708663
150,faro,7,37.015,-7.934,446.7266666666667,25.893548387096775,55.435483870967744,0.0,15.729032258064517,466,0.1972,405.0,152.4666584903226,91.89519999999999,30.066425054291614,33.0,700,1.940148628511688
151,faro,8,37.015,-7.934,419.7686111111111,23.09032258064516,64.96774193548387,0.035483870967741936,11.654838709677419,459,0.1972,405.0,150.13903484337575,90.5148,29.607417671113698,33.0,700,1.9702269877540148
152,faro,9,37.015,-7.934,372.3519444444444,21.573333333333334,72.25666666666666,0.15333333333333332,24.126666666666665,426,0.1972,405.0,114.2434696208395,84.0072,22.52881220922955,27.0,700,2.5892769131181925
153,faro,10,37.015,-7.934,348.26166666666666,20.896774193548385,78.04516129032258,0.04838709677419355,35.50967741935484,408,0.1972,405.0,90.91699087535589,80.4576,17.92883060062018,22.0,700,3.253605024932051
154,faro,11,37.015,-7.934,306.07666666666665,17.09,80.86,0.05666666666666667,45.01,383,0.1972,405.0,68.1275538922095,75.52759999999999,13.434753627543714,18.0,700,4.341972688932626
155,faro,12,37.015,-7.934,299.7125,15.858064516129033,88.80645161290323,0.20967741935483872,45.619354838709675,368,0.1972,405.0,65.87075809479124,72.5696,12.989713496292833,18.0,700,4.490732867201515
156,granada,1,12.052,-61.754,356.74333333333334,26.25483870967742,76.15806451612903,0.7387096774193548,43.222580645161294,470,0.2966,405.0,81.42662880589961,139.402,24.151138103829823,17.0,700,2.4153451105512493
